user_id,artist_id,artist_name,play_count
user_147,artist_049,Stonebwoy,54
user_147,artist_048,Shatta Wale,124
user_147,artist_050,Black Sherif,12
user_148,artist_001,Tems,87
user_148,artist_044,Khalid,31
user_148,artist_042,Beyonce,30
user_148,artist_040,SZA,91
user_148,artist_046,Amaarae,59
user_148,artist_016,Ariana Grande,12
user_148,artist_043,Rihanna,20
user_148,artist_008,Tyla,122
user_148,artist_022,Bruno Mars,45
user_148,artist_020,Dua Lipa,21
user_148,artist_025,Lana Del Rey,31
user_149,artist_047,Sarkodie,58
user_149,artist_007,Asake,93
user_149,artist_015,Tiwa Savage,63
user_149,artist_050,Black Sherif,50
user_149,artist_003,Burna Boy,43
user_149,artist_002,Wizkid,26
user_149,artist_004,Davido,44
user_149,artist_048,Shatta Wale,104
user_149,artist_049,Stonebwoy,32
user_149,artist_046,Amaarae,19
user_150,artist_028,Drake,43
user_150,artist_036,Central Cee,34
user_150,artist_050,Black Sherif,22
user_150,artist_051,Skepta,34
user_150,artist_037,Stormzy,33
user_150,artist_034,Future,29
user_150,artist_038,Dave,37
user_150,artist_039,J Hus,99
user_150,artist_018,Billie Eilish,39
user_150,artist_024,Miley Cyrus,173
user_150,artist_016,Ariana Grande,38
user_151,artist_008,Tyla,105
user_151,artist_009,Fireboy DML,26
user_151,artist_014,Simi,45
user_151,artist_012,CKay,15
user_151,artist_005,Ayra Starr,20
user_151,artist_013,Kizz Daniel,91
user_151,artist_011,Joeboy,34
user_151,artist_001,Tems,22
user_151,artist_003,Burna Boy,40
user_151,artist_050,Black Sherif,24
user_151,artist_047,Sarkodie,25
user_152,artist_023,Olivia Rodrigo,22
user_152,artist_027,Coldplay,109
user_152,artist_017,Taylor Swift,30
user_152,artist_022,Bruno Mars,171
user_152,artist_026,Adele,67
user_152,artist_024,Miley Cyrus,23
user_152,artist_019,Ed Sheeran,32
user_152,artist_018,Billie Eilish,76
user_152,artist_025,Lana Del Rey,69
user_152,artist_021,Justin Bieber,33
user_152,artist_016,Ariana Grande,35
user_153,artist_035,Metro Boomin,29
user_153,artist_037,Stormzy,41
user_153,artist_034,Future,27
user_153,artist_036,Central Cee,20
user_153,artist_030,Travis Scott,57
user_153,artist_033,Nicki Minaj,52
user_153,artist_028,Drake,72
user_153,artist_031,Post Malone,65
user_153,artist_007,Asake,40
user_153,artist_015,Tiwa Savage,49
user_153,artist_048,Shatta Wale,33
user_154,artist_041,The Weeknd,92
user_154,artist_008,Tyla,65
user_154,artist_045,Chris Brown,166
user_154,artist_001,Tems,40
user_154,artist_040,SZA,331
user_154,artist_044,Khalid,39
user_154,artist_046,Amaarae,54
user_154,artist_016,Ariana Grande,35
user_154,artist_027,Coldplay,44
user_154,artist_026,Adele,59
user_154,artist_018,Billie Eilish,32
user_155,artist_015,Tiwa Savage,262
user_155,artist_048,Shatta Wale,38
user_155,artist_047,Sarkodie,17
user_155,artist_046,Amaarae,29
user_155,artist_007,Asake,44
user_155,artist_050,Black Sherif,65
user_155,artist_003,Burna Boy,66
user_155,artist_002,Wizkid,71
user_155,artist_004,Davido,22
user_155,artist_049,Stonebwoy,43
user_156,artist_038,Dave,80
user_156,artist_037,Stormzy,51
user_156,artist_050,Black Sherif,69
user_156,artist_034,Future,59
user_156,artist_051,Skepta,24
user_156,artist_039,J Hus,17
user_156,artist_028,Drake,29
user_156,artist_053,Headie One,66
user_156,artist_021,Justin Bieber,54
user_156,artist_019,Ed Sheeran,14
user_156,artist_024,Miley Cyrus,18
user_157,artist_011,Joeboy,40
user_157,artist_003,Burna Boy,89
user_157,artist_010,Omah Lay,35
user_157,artist_014,Simi,31
user_157,artist_004,Davido,98
user_157,artist_005,Ayra Starr,37
user_157,artist_001,Tems,94
user_157,artist_006,Rema,61
user_157,artist_007,Asake,27
user_157,artist_015,Tiwa Savage,47
user_157,artist_047,Sarkodie,42
user_158,artist_026,Adele,197
user_158,artist_023,Olivia Rodrigo,88
user_158,artist_027,Coldplay,116
user_158,artist_024,Miley Cyrus,48
user_158,artist_022,Bruno Mars,15
user_158,artist_016,Ariana Grande,13
user_158,artist_017,Taylor Swift,54
user_158,artist_021,Justin Bieber,31
user_158,artist_018,Billie Eilish,19
user_158,artist_019,Ed Sheeran,33
user_158,artist_020,Dua Lipa,51
user_159,artist_039,J Hus,21
user_159,artist_035,Metro Boomin,95
user_159,artist_028,Drake,26
user_159,artist_029,Kendrick Lamar,54
user_159,artist_033,Nicki Minaj,54
user_159,artist_036,Central Cee,63
user_159,artist_031,Post Malone,57
user_159,artist_032,Doja Cat,26
user_159,artist_049,Stonebwoy,14
user_159,artist_046,Amaarae,61
user_159,artist_050,Black Sherif,39
user_160,artist_008,Tyla,49
user_160,artist_044,Khalid,22
user_160,artist_016,Ariana Grande,57
user_160,artist_041,The Weeknd,131
user_160,artist_040,SZA,33
user_160,artist_001,Tems,59
user_160,artist_043,Rihanna,7
user_160,artist_045,Chris Brown,45
user_160,artist_020,Dua Lipa,28
user_160,artist_027,Coldplay,20
user_160,artist_018,Billie Eilish,70
user_161,artist_048,Shatta Wale,143
user_161,artist_003,Burna Boy,76
user_161,artist_002,Wizkid,32
user_161,artist_047,Sarkodie,107
user_161,artist_050,Black Sherif,28
user_161,artist_046,Amaarae,89
user_161,artist_049,Stonebwoy,19
user_161,artist_007,Asake,92
user_161,artist_015,Tiwa Savage,26
user_161,artist_004,Davido,17
user_162,artist_039,J Hus,66
user_162,artist_050,Black Sherif,176
user_162,artist_051,Skepta,85
user_162,artist_052,Little Simz,87
user_162,artist_036,Central Cee,344
user_162,artist_037,Stormzy,64
user_162,artist_038,Dave,63
user_162,artist_053,Headie One,73
user_162,artist_019,Ed Sheeran,18
user_162,artist_024,Miley Cyrus,26
user_162,artist_021,Justin Bieber,25
user_163,artist_010,Omah Lay,37
user_163,artist_014,Simi,51
user_163,artist_004,Davido,76
user_163,artist_001,Tems,83
user_163,artist_002,Wizkid,55
user_163,artist_006,Rema,67
user_163,artist_005,Ayra Starr,48
user_163,artist_012,CKay,29
user_163,artist_007,Asake,29
user_163,artist_015,Tiwa Savage,35
user_163,artist_003,Burna Boy,34
user_164,artist_027,Coldplay,138
user_164,artist_025,Lana Del Rey,76
user_164,artist_017,Taylor Swift,17
user_164,artist_020,Dua Lipa,39
user_164,artist_022,Bruno Mars,54
user_164,artist_016,Ariana Grande,51
user_164,artist_023,Olivia Rodrigo,65
user_164,artist_021,Justin Bieber,25
user_164,artist_018,Billie Eilish,36
user_164,artist_019,Ed Sheeran,45
user_164,artist_026,Adele,59
user_165,artist_039,J Hus,53
user_165,artist_033,Nicki Minaj,25
user_165,artist_029,Kendrick Lamar,63
user_165,artist_031,Post Malone,20
user_165,artist_038,Dave,47
user_165,artist_028,Drake,38
user_165,artist_037,Stormzy,56
user_165,artist_032,Doja Cat,50
user_165,artist_046,Amaarae,29
user_165,artist_049,Stonebwoy,12
user_165,artist_050,Black Sherif,13
user_166,artist_042,Beyonce,29
user_166,artist_046,Amaarae,44
user_166,artist_041,The Weeknd,60
user_166,artist_045,Chris Brown,45
user_166,artist_043,Rihanna,33
user_166,artist_008,Tyla,16
user_166,artist_040,SZA,33
user_166,artist_016,Ariana Grande,22
user_166,artist_026,Adele,11
user_166,artist_017,Taylor Swift,20
user_166,artist_027,Coldplay,17
user_167,artist_046,Amaarae,29
user_167,artist_050,Black Sherif,91
user_167,artist_048,Shatta Wale,17
user_167,artist_007,Asake,20
user_167,artist_049,Stonebwoy,73
user_167,artist_002,Wizkid,136
user_167,artist_015,Tiwa Savage,63
user_167,artist_003,Burna Boy,45
user_167,artist_047,Sarkodie,8
user_167,artist_004,Davido,9
user_168,artist_037,Stormzy,92
user_168,artist_028,Drake,24
user_168,artist_036,Central Cee,287
user_168,artist_050,Black Sherif,58
user_168,artist_034,Future,59
user_168,artist_052,Little Simz,65
user_168,artist_051,Skepta,156
user_168,artist_038,Dave,77
user_168,artist_021,Justin Bieber,12
user_168,artist_016,Ariana Grande,86
user_168,artist_020,Dua Lipa,27
user_169,artist_008,Tyla,36
user_169,artist_007,Asake,94
user_169,artist_009,Fireboy DML,37
user_169,artist_012,CKay,35
user_169,artist_010,Omah Lay,87
user_169,artist_011,Joeboy,32
user_169,artist_003,Burna Boy,45
user_169,artist_001,Tems,16
user_169,artist_047,Sarkodie,55
user_169,artist_046,Amaarae,122
user_169,artist_050,Black Sherif,55
user_170,artist_017,Taylor Swift,63
user_170,artist_019,Ed Sheeran,176
user_170,artist_023,Olivia Rodrigo,112
user_170,artist_025,Lana Del Rey,13
user_170,artist_027,Coldplay,116
user_170,artist_024,Miley Cyrus,84
user_170,artist_018,Billie Eilish,16
user_170,artist_020,Dua Lipa,37
user_170,artist_021,Justin Bieber,70
user_170,artist_016,Ariana Grande,49
user_170,artist_022,Bruno Mars,14
user_171,artist_033,Nicki Minaj,93
user_171,artist_031,Post Malone,74
user_171,artist_037,Stormzy,54
user_171,artist_038,Dave,48
user_171,artist_039,J Hus,39
user_171,artist_030,Travis Scott,21
user_171,artist_032,Doja Cat,24
user_171,artist_036,Central Cee,38
user_171,artist_015,Tiwa Savage,40
user_171,artist_049,Stonebwoy,88
user_171,artist_004,Davido,33
user_172,artist_042,Beyonce,41
user_172,artist_001,Tems,61
user_172,artist_008,Tyla,65
user_172,artist_043,Rihanna,23
user_172,artist_016,Ariana Grande,64
user_172,artist_045,Chris Brown,18
user_172,artist_040,SZA,30
user_172,artist_046,Amaarae,92
user_172,artist_026,Adele,43
user_172,artist_021,Justin Bieber,28
user_172,artist_024,Miley Cyrus,46
user_173,artist_046,Amaarae,59
user_173,artist_050,Black Sherif,19
user_173,artist_048,Shatta Wale,16
user_173,artist_002,Wizkid,42
user_173,artist_007,Asake,127
user_173,artist_003,Burna Boy,40
user_173,artist_047,Sarkodie,108
user_173,artist_004,Davido,58
user_173,artist_015,Tiwa Savage,47
user_173,artist_049,Stonebwoy,14
user_174,artist_036,Central Cee,131
user_174,artist_028,Drake,91
user_174,artist_037,Stormzy,28
user_174,artist_053,Headie One,66
user_174,artist_038,Dave,28
user_174,artist_034,Future,21
user_174,artist_039,J Hus,90
user_174,artist_050,Black Sherif,15
user_174,artist_026,Adele,63
user_174,artist_018,Billie Eilish,29
user_174,artist_023,Olivia Rodrigo,30
user_175,artist_011,Joeboy,21
user_175,artist_001,Tems,63
user_175,artist_015,Tiwa Savage,80
user_175,artist_009,Fireboy DML,74
user_175,artist_007,Asake,76
user_175,artist_003,Burna Boy,58
user_175,artist_010,Omah Lay,44
user_175,artist_002,Wizkid,31
user_175,artist_048,Shatta Wale,10
user_175,artist_046,Amaarae,43
user_175,artist_049,Stonebwoy,39
user_176,artist_026,Adele,27
user_176,artist_019,Ed Sheeran,32
user_176,artist_025,Lana Del Rey,44
user_176,artist_027,Coldplay,110
user_176,artist_018,Billie Eilish,149
user_176,artist_017,Taylor Swift,61
user_176,artist_020,Dua Lipa,36
user_176,artist_021,Justin Bieber,233
user_176,artist_022,Bruno Mars,26
user_176,artist_024,Miley Cyrus,24
user_176,artist_023,Olivia Rodrigo,10
user_177,artist_033,Nicki Minaj,45
user_177,artist_029,Kendrick Lamar,70
user_177,artist_034,Future,28
user_177,artist_031,Post Malone,31
user_177,artist_028,Drake,34
user_177,artist_035,Metro Boomin,13
user_177,artist_036,Central Cee,80
user_177,artist_032,Doja Cat,100
user_177,artist_002,Wizkid,22
user_177,artist_003,Burna Boy,43
user_177,artist_048,Shatta Wale,29
user_178,artist_041,The Weeknd,74
user_178,artist_043,Rihanna,100
user_178,artist_016,Ariana Grande,30
user_178,artist_044,Khalid,42
user_178,artist_046,Amaarae,41
user_178,artist_001,Tems,19
user_178,artist_040,SZA,38
user_178,artist_008,Tyla,110
user_178,artist_025,Lana Del Rey,40
user_178,artist_024,Miley Cyrus,14
user_178,artist_026,Adele,12
user_179,artist_050,Black Sherif,47
user_179,artist_049,Stonebwoy,117
user_179,artist_003,Burna Boy,54
user_179,artist_046,Amaarae,80
user_179,artist_015,Tiwa Savage,73
user_179,artist_004,Davido,69
user_179,artist_047,Sarkodie,57
user_179,artist_007,Asake,39
user_179,artist_048,Shatta Wale,120
user_179,artist_002,Wizkid,19
user_180,artist_038,Dave,50
user_180,artist_053,Headie One,63
user_180,artist_037,Stormzy,65
user_180,artist_028,Drake,66
user_180,artist_050,Black Sherif,13
user_180,artist_034,Future,19
user_180,artist_036,Central Cee,166
user_180,artist_052,Little Simz,23
user_180,artist_021,Justin Bieber,51
user_180,artist_023,Olivia Rodrigo,22
user_180,artist_022,Bruno Mars,36
